,MSOA_name,MSOA_code,Rec_obesity,Rec_overweight,Y6_obesity,Y6_overweight,Sum,L1 L2 and L3,L4 L5 and L6,L7,L8 and L9,L10 and L11,L12,L13,L14.1 and L14.2,L15,All households,not deprived,deprived in one,deprived in two,deprived in three,deprived in four
42,Bury 008,E02001026,12.5,26.38888889,32.35294118,45.58823529,2761,6.555595798623687,14.41506700470844,9.996378123868164,15.03078594712061,5.903658094893155,14.994567185802246,20.825787758058674,10.974284679463961,1.3038754074610648,4378.0,33.6455002284148,36.77478300593878,21.12836911831887,7.971676564641389,0.4796710826861581
43,Bury 009,E02001027,10.81081081,27.02702703,28.94736842,42.10526316,1865,12.761394101876675,22.89544235924933,14.048257372654154,10.080428954423592,7.613941018766757,12.868632707774799,13.19034852546917,5.522788203753351,1.0187667560321716,3174.0,45.49464398235665,35.57025834908632,14.681789540012602,3.938248267170762,0.315059861373661
44,Bury 010,E02001028,7.407407407,14.81481481,13.79310345,24.13793103,1704,24.647887323943664,28.9906103286385,11.971830985915492,12.38262910798122,6.103286384976526,5.633802816901409,7.863849765258216,2.0539906103286385,0.35211267605633806,3100.0,55.19354838709677,33.387096774193544,10.161290322580644,1.2580645161290323,0.0
45,Bury 011,E02001029,10.81081081,21.62162162,28.88888889,42.22222222,1839,9.733550842849374,18.270799347471453,12.017400761283307,15.878194671016857,6.36215334420881,13.485589994562261,16.150081566068515,7.123436650353453,0.9787928221859705,2876.0,36.19610570236439,36.26564673157163,20.75799721835883,6.675938803894297,0.1043115438108484
46,Bury 012,E02001030,11.11111111,22.22222222,23.07692308,34.61538462,1659,21.760096443640748,27.96865581675708,10.669077757685352,13.682941531042797,6.329113924050633,7.53465943339361,9.041591320072333,2.471368294153104,0.5424954792043399,2512.0,56.21019108280255,30.772292993630572,10.987261146496815,1.9904458598726114,0.039808917197452234
47,Bury 013,E02001031,6.666666667,20.0,22.58064516,38.70967742,1685,13.94658753709199,21.305637982195847,10.56379821958457,15.074183976261127,7.062314540059347,12.87833827893175,12.344213649851632,5.756676557863502,1.0682492581602374,2951.0,45.2389020670959,34.15791257200949,15.859030837004406,4.608607251779058,0.13554727211114878
48,Bury 014,E02001032,9.375,25.0,19.44444444,36.11111111,1987,11.927528938097634,22.949169602415704,13.839959738298942,13.135379969803724,8.152994464016103,11.776547559134373,13.236034222445896,3.9758429793658783,1.0065425264217414,3279.0,45.806648368405,34.980176883196094,15.187557182067705,3.6291552302531263,0.39646233607807263
49,Bury 015,E02001033,14.28571429,32.14285714,30.0,43.33333333,1654,11.064087061668681,21.40266021765417,14.207980652962515,10.036275695284159,9.12938331318017,12.6360338573156,14.873035066505441,5.501813784764209,1.1487303506650544,2682.0,46.79343773303505,33.1096196868009,15.58538404175988,4.138702460850112,0.37285607755406414
50,Bury 016,E02001034,11.11111111,24.44444444,24.44444444,42.22222222,2120,7.169811320754717,15.990566037735848,12.924528301886792,9.38679245283019,8.632075471698112,17.075471698113205,18.49056603773585,8.679245283018867,1.650943396226415,4091.0,33.61036421412857,34.83255927646052,21.755072109508678,9.435345881202641,0.36665851869958443
51,Bury 017,E02001035,11.53846154,23.07692308,25.80645161,32.25806452,1793,21.305075292805352,28.555493586168435,10.373675404350251,13.608477412158393,6.692693809258227,8.142777467930843,7.361963190184049,3.4021193530395983,0.5577244841048522,2994.0,53.94121576486306,33.4001336005344,11.189044756179024,1.4362057448229792,0.033400133600534405
52,Bury 018,E02001036,10.0,25.0,17.5,32.5,1971,15.981735159817351,21.15677321156773,11.466260781329273,11.821410451547438,6.646372399797057,12.531709791983763,13.292744799594114,5.32724505327245,1.7757483510908167,3095.0,48.206785137318256,32.53634894991922,15.411954765751211,3.618739903069467,0.22617124394184168
53,Bury 019,E02001037,7.692307692,19.23076923,10.34482759,20.68965517,1740,27.816091954022987,30.28735632183908,9.425287356321839,13.793103448275861,4.137931034482759,6.379310344827586,5.632183908045977,2.0114942528735633,0.5172413793103449,3034.0,55.63612392880686,32.76203032300593,10.25049439683586,1.3513513513513513,0.0
54,Bury 020,E02001038,12.5,20.83333333,29.62962963,40.74074074,1468,16.82561307901907,24.182561307901906,12.26158038147139,12.397820163487738,5.858310626702997,11.376021798365123,11.78474114441417,4.564032697547684,0.7493188010899182,2675.0,45.719626168224295,33.1588785046729,15.962616822429906,5.121495327102804,0.037383177570093455
55,Bury 021,E02001039,13.33333333,33.33333333,28.0,40.0,2311,10.514928602336651,20.294244915620943,13.154478580700996,11.596711380354826,7.96192124621376,13.630463003028993,13.587191691908265,7.659022068368672,1.6010385114668975,3510.0,42.50712250712251,33.5042735042735,19.002849002849004,4.814814814814815,0.17094017094017094
56,Bury 022,E02001040,11.11111111,25.92592593,25.92592593,40.74074074,1586,22.82471626733922,26.229508196721312,11.349306431273645,13.808322824716267,5.233291298865069,8.89029003783102,7.566204287515762,3.4047919293820934,0.6935687263556116,2632.0,52.0516717325228,33.548632218844986,11.778115501519757,2.43161094224924,0.1899696048632219
57,Bury 023,E02001041,8.823529412,23.52941176,25.71428571,34.28571429,2075,18.69879518072289,27.036144578313255,12.385542168674698,9.927710843373493,5.0602409638554215,10.216867469879517,10.843373493975903,5.012048192771084,0.8192771084337349,3400.0,47.97058823529412,31.61764705882353,15.470588235294116,4.617647058823529,0.3235294117647059
58,Bury 024,E02001042,7.142857143,17.85714286,23.07692308,34.61538462,1585,25.236593059936908,29.400630914826497,10.788643533123029,10.914826498422713,4.416403785488959,7.003154574132492,7.255520504731862,4.542586750788644,0.4416403785488959,2893.0,51.64189422744556,31.455236778430695,13.826477704804702,2.9726927065330107,0.10369858278603526
59,Bury 025,E02001043,6.666666667,16.66666667,24.13793103,34.48275862,1477,21.05619498984428,27.149627623561273,10.35883547731889,10.90047393364929,4.874746106973595,11.03588354773189,8.93703452945159,4.807041299932295,0.8801624915368992,2373.0,49.17825537294564,32.448377581120944,13.780025284450062,4.340497260851244,0.2528445006321113
60,Bury 026,E02001044,6.382978723,21.27659574,13.1147541,29.50819672,2002,23.226773226773226,27.672327672327672,10.289710289710289,16.583416583416582,4.745254745254746,7.442557442557443,6.343656343656344,3.046953046953047,0.6493506493506493,2793.0,50.94880057286072,33.941997851772285,11.564625850340136,3.329752953813104,0.21482277121374865
61,Manchester 001,E02001045,14.92537313,32.8358209,21.25,36.25,2135,6.0889929742388755,17.470725995316158,13.021077283372366,10.070257611241217,6.557377049180328,17.236533957845435,17.283372365339577,10.304449648711945,1.9672131147540985,3602.0,33.64797334813992,35.75791227096058,22.18212104386452,7.912270960577457,0.4997223764575236
62,Manchester 002,E02001046,13.97849462,25.80645161,29.41176471,44.11764706,2914,10.60398078242965,17.604667124227866,12.525737817433082,11.633493479752916,5.9025394646533975,13.143445435827042,16.369251887439944,10.020590253946466,2.1962937542896364,4379.0,39.027175154144786,34.16305092486869,19.753368348938114,6.713861612240238,0.3425439598081754
63,Manchester 003,E02001047,13.92405063,27.84810127,24.70588235,42.35294118,2610,8.773946360153257,17.586206896551722,12.222222222222221,10.689655172413794,6.130268199233716,16.360153256704983,18.314176245210728,7.35632183908046,2.5670498084291187,4359.0,37.00389997705896,34.43450332645102,21.151640284468915,7.088781830695114,0.3211745813259922
64,Manchester 004,E02001048,12.0,24.0,29.16666667,43.05555556,2166,9.556786703601109,17.266851338873497,11.31117266851339,17.91320406278855,6.094182825484765,14.35826408125577,14.127423822714682,7.433056325023084,1.9390581717451523,3487.0,39.804989962718665,36.707771723544596,16.977344422139375,5.965012905075997,0.5448809865213651
65,Manchester 005,E02001049,12.16216216,29.72972973,23.45679012,41.97530864,2720,10.845588235294118,18.455882352941178,13.823529411764707,12.536764705882353,6.9485294117647065,12.867647058823529,15.992647058823529,6.139705882352941,2.389705882352941,4204.0,42.0313986679353,34.205518553758324,18.173168411037107,5.352045670789725,0.23786869647954328
66,Manchester 006,E02001050,9.411764706,22.35294118,28.91566265,44.57831325,2035,5.454545454545454,11.990171990171989,9.631449631449632,14.398034398034397,6.683046683046682,16.65847665847666,20.68796068796069,11.695331695331696,2.800982800982801,3161.0,33.43878519455868,36.69724770642202,21.100917431192663,8.098702942106929,0.6643467257197089
67,Manchester 007,E02001051,13.82978723,27.65957447,28.08988764,44.94382022,2392,7.441471571906355,15.844481605351172,11.2876254180602,10.535117056856187,6.9397993311036785,16.220735785953178,19.3561872909699,9.197324414715718,3.177257525083612,3527.0,38.50297703430678,36.37652395803799,18.28749645591154,6.436064644173518,0.396937907570173
68,Manchester 008,E02001052,12.6984127,23.01587302,26.17449664,42.95302013,3136,6.154336734693878,12.46811224489796,8.450255102040815,22.831632653061224,5.1020408163265305,14.636479591836734,17.12372448979592,11.447704081632654,1.7857142857142856,4412.0,31.867633726201266,37.28467815049864,22.937443336355397,7.388939256572982,0.5213055303717135
69,Manchester 009,E02001053,12.5,26.92307692,31.09243697,45.37815126,2901,4.894863840055153,10.961737331954497,10.27231988969321,8.273009307135471,6.2736987245777325,16.99413995174078,23.853843502240608,14.650120648052395,3.8262668045501553,4586.0,29.699084169210643,36.32795464457043,21.652856519843,11.665939816833843,0.6541648495420846
70,Manchester 011,E02001055,14.63414634,30.48780488,25.0,44.04761905,2387,6.1164641809803095,15.249266862170089,11.730205278592376,9.844993715961458,6.158357771260997,15.500628403854211,20.94679514034353,12.065354000837871,2.387934645999162,3988.0,35.83249749247743,33.07422266800401,21.76529588766299,9.002006018054162,0.3259779338014042
71,Manchester 012,E02001056,14.11764706,25.88235294,31.25,45.83333333,2178,4.637281910009182,11.432506887052343,10.697887970615243,9.82552800734619,6.932966023875115,17.447199265381084,21.90082644628099,13.544536271809,3.581267217630854,3444.0,29.67479674796748,35.249709639953544,23.722415795586528,10.598141695702672,0.7549361207897793
72,Manchester 013,,13.04347826,31.88405797,29.85074627,44.7761194,0,,,,,,,,,,,,,,,
73,Manchester 015,E02001059,11.66666667,23.33333333,27.88461538,41.34615385,3091,9.47913296667745,15.981882885797477,9.802652863151083,9.511484956324814,6.535101908767389,14.914267227434488,18.472986088644454,11.42025234551925,3.8822387576835973,4799.0,39.883309022713064,34.00708480933528,18.128776828505938,7.605751198166284,0.37507814127943323
74,Manchester 017,E02001061,15.55555556,28.88888889,31.13207547,44.33962264,2799,7.216863165416221,14.469453376205788,11.718470882458021,8.538763844230083,6.645230439442658,15.79135405501965,20.114326545194714,12.50446588067167,3.0010718113612005,4322.0,34.72929199444702,34.05830633965757,22.119389171679778,8.445164275798241,0.6478482184173994
75,Manchester 018,E02001062,16.66666667,23.07692308,30.12048193,44.57831325,2311,10.212029424491561,16.78926871484206,9.51968844655993,10.38511466897447,5.019472090004327,11.639982691475552,15.274772825616617,11.726525313717005,9.433145824318476,3570.0,38.31932773109244,33.89355742296919,20.504201680672267,6.834733893557423,0.44817927170868344
76,Manchester 019,E02001063,12.5,25.0,23.91304348,39.13043478,2130,13.661971830985916,18.63849765258216,8.967136150234742,8.63849765258216,3.9906103286384975,9.295774647887324,11.36150234741784,7.183098591549296,18.262910798122064,3464.0,47.63279445727483,32.2459584295612,14.693995381062356,5.080831408775981,0.3464203233256351
77,Manchester 020,E02001064,15.05376344,24.7311828,30.39215686,45.09803922,2570,6.7315175097276265,13.385214007782102,10.0,13.57976653696498,8.28793774319066,13.268482490272374,20.972762645914397,11.439688715953308,2.3346303501945527,3912.0,33.61451942740286,33.56339468302659,22.878323108384457,9.560327198364007,0.3834355828220859
78,Manchester 021,E02001065,12.34567901,25.92592593,31.70731707,47.56097561,2478,6.456820016142049,14.366424535916062,11.662631154156578,8.151735270379339,6.577885391444714,15.012106537530268,22.518159806295397,12.066182405165456,3.188054882970137,3844.0,36.73257023933403,36.55046826222685,20.213319458896983,6.243496357960457,0.2601456815816858
79,Manchester 022,E02001066,12.5,21.875,31.14754098,44.26229508,2276,7.117750439367311,14.411247803163443,7.864674868189807,12.082601054481547,4.305799648506151,10.500878734622145,14.059753954305801,9.22671353251318,20.430579964850615,3449.0,34.67671788924326,38.01101768628588,20.93360394317193,6.03073354595535,0.3479269353435779
80,Manchester 023,E02001067,15.78947368,30.70175439,33.91304348,47.82608696,2816,5.965909090909091,12.677556818181818,10.369318181818182,12.002840909090908,5.362215909090909,18.394886363636363,19.850852272727273,12.428977272727272,2.947443181818182,4121.0,34.312060179568064,34.676049502547926,22.22761465663674,8.250424654210144,0.533851007037127
81,Manchester 024,E02001068,12.74509804,21.56862745,27.64227642,40.6504065,2766,7.989877078814173,12.94287780187997,9.833694866232827,12.979031091829357,4.229934924078091,14.352856109906002,18.076644974692694,14.352856109906002,5.242227042660883,4122.0,32.993692382338665,36.05046094129064,22.87724405628336,7.666181465308103,0.4124211547792334
82,Manchester 025,E02001069,11.65048544,23.30097087,27.90697674,41.86046512,3032,8.37730870712401,15.237467018469658,9.762532981530343,10.026385224274406,4.749340369393139,9.894459102902374,13.852242744063325,12.763852242744065,15.336411609498683,4303.0,37.50871485010458,36.50941203811294,19.52126423425517,6.135254473623053,0.32535440390425285
83,Manchester 026,E02001070,14.58333333,25.0,25.45454545,41.81818182,2046,9.530791788856305,15.542521994134898,7.869012707722385,13.24535679374389,4.203323558162268,8.01564027370479,12.512218963831867,10.899315738025415,18.181818181818183,3142.0,37.810311903246344,35.93252705283259,18.84150222788033,6.779121578612349,0.6365372374283895
84,Manchester 027,,13.37579618,23.56687898,28.32369942,43.93063584,0,,,,,,,,,,,,,,,
85,Manchester 028,E02001072,7.547169811,16.98113208,23.07692308,38.46153846,2196,22.176684881602917,26.50273224043716,8.60655737704918,13.160291438979963,4.41712204007286,8.014571948998178,9.01639344262295,5.737704918032787,2.3679417122040074,3900.0,47.23076923076923,32.1025641025641,15.512820512820513,4.871794871794872,0.28205128205128205
86,Manchester 029,E02001073,3.846153846,11.53846154,15.38461538,28.84615385,2443,33.44248874334834,30.37249283667622,8.30945558739255,10.683585755218992,2.4559967253376995,5.5259926320098245,5.444126074498568,2.660663119115841,1.1051985264019648,3984.0,56.651606425702816,29.593373493975903,10.542168674698797,2.961847389558233,0.25100401606425704
87,Manchester 030,E02001074,9.589041096,21.91780822,26.04166667,40.625,2766,14.569775849602316,19.125090383224872,9.363702096890817,14.642082429501086,5.1337671728127265,10.375994215473607,13.955169920462762,10.159074475777295,2.675343456254519,4226.0,40.70042593469002,32.513014671083766,19.356365357311876,7.193563653573119,0.236630383341221
88,Manchester 031,E02001075,12.12121212,27.27272727,26.38888889,38.88888889,2258,12.488928255093002,21.21346324180691,9.787422497785652,15.013286093888398,6.111603188662533,11.293179805137289,14.21612046058459,7.705934455270151,2.170062001771479,3450.0,41.07246376811594,34.05797101449276,18.463768115942027,5.797101449275362,0.6086956521739131
89,Manchester 032,E02001076,11.11111111,22.22222222,25.80645161,41.93548387,2098,9.342230695900858,14.537654909437558,6.291706387035272,8.627264061010486,2.3355576739752144,6.005719733079123,6.863679694947569,4.957102001906578,41.03908484270734,2796.0,40.66523605150215,37.553648068669524,17.8826895565093,3.648068669527897,0.2503576537911302
90,Manchester 033,E02001077,4.761904762,16.66666667,20.93023256,34.88372093,1957,32.958610117526824,29.330608073582017,7.97138477261114,12.212570260602963,2.708226877874297,5.007664793050588,4.5477772100153295,4.087889626980071,1.1752682677567705,3043.0,55.53729871837003,30.66053236937233,11.76470588235294,1.9388761091028592,0.0985869208018403
91,Manchester 034,E02001078,8.219178082,20.54794521,28.57142857,41.66666667,2605,16.852207293666027,22.648752399232247,10.633397312859886,17.96545105566219,4.222648752399232,8.061420345489443,10.441458733205375,6.065259117082534,3.109404990403071,3799.0,42.77441431955778,35.71992629639379,16.820215846275335,4.36957093972098,0.315872598052119
92,Manchester 035,E02001079,12.24489796,20.40816327,31.50684932,47.94520548,2414,11.971830985915492,19.75973487986744,9.734879867439934,10.35625517812759,4.63960231980116,11.55758077879039,11.681855840927922,8.864954432477216,11.433305716652859,3443.0,40.08132442637235,33.662503630554745,18.849840255591054,7.057798431600348,0.3485332558814987
93,Manchester 036,E02001080,8.823529412,23.52941176,20.0,36.66666667,2317,11.652999568407424,16.745791972378075,7.164436771687527,7.121277514026758,2.977988778593008,7.034958998705222,7.854984894259818,4.920155373327579,34.527406128614594,3423.0,45.54484370435291,33.56704645048204,15.86327782646801,4.4405492258253,0.58428279287175
94,Manchester 037,E02001081,4.761904762,21.42857143,15.0,27.5,1784,35.59417040358744,29.540358744394617,8.239910313901346,8.239910313901346,3.3071748878923763,5.829596412556054,5.773542600896861,2.4663677130044843,1.0089686098654709,2798.0,58.86347390993567,27.269478198713365,10.614724803431022,3.109363831308077,0.14295925661186562
95,Manchester 038,E02001082,7.407407407,18.51851852,20.0,40.0,1778,29.133858267716533,27.727784026996627,8.942632170978628,7.930258717660292,2.418447694038245,5.680539932508436,5.905511811023622,4.330708661417323,7.930258717660292,2899.0,56.847188685753714,29.630907209382546,10.555363918592619,2.828561572956192,0.1379786133149362
96,Manchester 039,E02001083,6.25,18.75,21.42857143,32.14285714,2342,36.251067463706235,29.846285226302307,8.112724167378309,7.557643040136636,2.2630230572160546,5.038428693424423,5.166524338172502,3.6720751494449186,2.0922288642186166,4076.0,64.47497546614328,23.60157016683023,9.052993130520118,2.723258096172718,0.14720314033366044
97,Manchester 040,E02001084,8.695652174,17.39130435,20.93023256,34.88372093,2194,24.339106654512307,24.88605287146764,9.43482224247949,8.796718322698267,3.965360072926162,7.657247037374658,6.927985414767549,4.649042844120328,9.3436645396536,3331.0,51.12578805163614,30.68147703392375,14.199939957970578,3.8126688682077456,0.18012608826178325
98,Manchester 041,E02001085,11.53846154,20.51282051,30.23255814,45.34883721,2308,8.968804159445408,16.854419410745233,12.435008665511265,11.871750433275563,5.155979202772964,13.951473136915077,16.897746967071058,12.348353552859619,1.516464471403813,3202.0,35.29044347282948,34.35352904434728,22.142410993129293,7.901311680199876,0.3123048094940662
99,Manchester 042,E02001086,7.5,20.0,28.57142857,38.0952381,1822,26.454445664105382,25.905598243688253,10.26344676180022,9.11086717892426,3.787047200878156,8.89132821075741,8.177826564215149,5.708013172338091,1.7014270032930843,2952.0,53.082655826558266,28.997289972899733,13.346883468834688,4.166666666666666,0.40650406504065045
100,Manchester 043,E02001087,5.454545455,12.72727273,13.15789474,23.68421053,2498,42.03362690152122,30.064051240992796,6.405124099279423,9.32746196957566,1.9615692554043236,3.642914331465172,2.8823058446757406,2.00160128102482,1.6813450760608486,4334.0,61.767420396862015,27.434240886017534,8.51407475772958,2.076603599446239,0.2076603599446239
101,Manchester 044,E02001088,11.68831169,25.97402597,28.04878049,41.46341463,2438,10.62346185397867,19.483182936833472,14.315012305168171,10.254306808859722,6.480721903199344,14.43806398687449,16.16078753076292,7.136997538966367,1.1074651353568499,3784.0,41.25264270613108,34.40803382663848,17.389006342494714,6.659619450317125,0.29069767441860467
102,Manchester 045,E02001089,6.12244898,14.28571429,13.95348837,30.23255814,2129,32.268670737435414,29.356505401596994,8.172851103804604,12.916862376702678,3.2409581963363085,5.589478628464067,5.025833724753405,2.6303428839830905,0.7984969469234382,3203.0,59.631595379331884,29.09772088666875,9.147674055572901,1.9981267561660945,0.1248829222603809
103,Manchester 046,E02001090,5.555555556,19.44444444,22.85714286,37.14285714,1806,24.3078626799557,26.356589147286826,11.184939091915837,10.409745293466225,5.647840531561462,7.087486157253599,9.191583610188262,4.485049833887043,1.3289036544850499,3138.0,49.07584448693436,30.879541108986615,14.754620777565327,4.875717017208412,0.41427660930529
104,Manchester 047,E02001091,6.896551724,18.96551724,26.92307692,42.30769231,2188,15.676416819012799,22.394881170018284,13.756855575868373,10.740402193784277,5.530164533820841,11.70018281535649,13.16270566727605,6.170018281535649,0.8683729433272395,3885.0,44.37580437580438,33.61647361647362,15.83011583011583,5.817245817245817,0.36036036036036034
105,Manchester 048,E02001092,13.04347826,28.98550725,29.33333333,44.0,2356,9.67741935483871,20.28862478777589,13.285229202037351,10.69609507640068,7.173174872665535,13.539898132427844,17.02037351443124,6.66383701188455,1.6553480475382003,3856.0,40.689834024896264,33.843360995850624,18.153526970954356,6.924273858921162,0.38900414937759337
106,Manchester 049,E02001093,10.86956522,28.26086957,28.40909091,43.18181818,2569,8.836123005060335,17.205138186064616,12.066952121448034,8.680420397041651,8.135461268976256,15.103152977812378,18.37290774620475,9.887115609186454,1.7127286882055275,3919.0,37.815769328910434,32.99311048736923,21.000255167134473,7.961214595560091,0.22965042102577188
107,Manchester 050,E02001094,15.30612245,27.55102041,30.43478261,45.65217391,2644,6.013615733736763,13.577912254160363,11.232980332829047,7.829046898638427,7.299546142208775,15.847201210287443,23.33585476550681,12.821482602118003,2.042360060514372,3943.0,31.701749936596503,33.85746893228506,24.524473750951053,9.561247780877505,0.3550595992898808
108,Manchester 051,E02001095,12.0,29.33333333,28.35820896,41.79104478,2413,7.459593866556154,17.48860339825943,15.084956485702444,9.738914214670533,7.708246995441359,14.75341898052217,17.90302527973477,8.20555325321177,1.6576875259013677,3741.0,34.883720930232556,34.02833466987437,22.133119486768244,8.607324244854317,0.3475006682705159
109,Manchester 052,E02001096,13.7254902,27.45098039,24.56140351,38.59649123,2137,9.920449227889565,17.641553579784745,14.83387927000468,9.546092653252222,7.346747777257838,13.80439868975199,17.407580720636407,7.95507721104352,1.544220870379036,3425.0,38.83211678832117,33.34306569343066,20.35036496350365,7.2992700729927,0.1751824817518248
110,Manchester 053,E02001097,12.85714286,27.14285714,28.33333333,46.66666667,2329,6.13997423787033,14.899098325461571,13.181623014169173,9.832546157148991,8.115070845856591,14.469729497638472,21.425504508372693,10.390725633319022,1.5457277801631601,3527.0,35.781117096682735,34.27842358945279,21.66146867025801,7.995463566770626,0.28352707683583783
111,Manchester 054,E02006902,17.64705882,23.52941176,23.07692308,38.46153846,2379,24.00168137873056,28.541403951240017,11.76965111391341,5.296343001261034,3.5308953341740232,6.851618327028162,8.364859184531316,4.4136191677175285,7.229928541403952,4357.0,57.860913472572875,28.964884094560478,9.547854028000918,3.465687399586872,0.1606610052788616
112,Manchester 055,E02006912,,,,,2719,31.22471496873851,31.04082383229128,8.201544685546157,4.1559396837072455,2.6848105921294594,3.567488047076131,4.045605001838911,1.360794409709452,13.718278778962853,5027.0,65.22777004177442,26.397453749751342,7.240899144619058,1.1139844837875472,0.019892580067634773
113,Manchester 056,E02006913,15.55555556,28.88888889,32.0,48.0,2002,17.78221778221778,20.87912087912088,10.789210789210788,13.036963036963037,4.395604395604396,10.839160839160838,11.188811188811188,8.641358641358641,2.4475524475524475,3186.0,47.55178907721281,31.13622096672944,14.971751412429379,6.089139987445072,0.25109855618330196
114,Manchester 057,E02006914,,21.42857143,,,1222,23.895253682487724,22.667757774140753,9.738134206219312,4.173486088379706,3.355155482815057,4.500818330605565,6.62847790507365,3.600654664484452,21.44026186579378,2212.0,60.80470162748644,28.119349005424954,8.001808318264015,2.848101265822785,0.22603978300180833
115,Manchester 058,E02006915,14.47368421,26.31578947,30.85106383,43.61702128,2124,8.898305084745763,15.96045197740113,8.662900188323917,15.583804143126176,4.990583804143126,13.22975517890772,16.619585687382298,13.559322033898304,2.495291902071563,3037.0,36.48337174843596,35.297991438919986,20.118538030951598,7.507408626934476,0.5926901547579849
116,Manchester 059,E02006916,8.333333333,16.66666667,23.52941176,41.17647059,2203,22.605537902859737,28.778937812074446,11.166591012256015,5.901044030866999,3.5406264185202,8.034498411257376,8.125283704039946,4.947798456650022,6.899682251475261,3802.0,56.89110994213572,28.16938453445555,10.20515518148343,4.576538663861126,0.15781167806417673
117,Manchester 060,E02006917,,,,,2021,34.09203364670955,30.82632360217714,8.560118753092528,4.700643245917862,2.5729836714497774,3.5625927758535374,3.3646709549727856,1.4844136566056407,10.836219693221178,3817.0,72.91066282420749,23.23814514016243,3.5368090123133347,0.2881844380403458,0.026198585276395077
118,Oldham 001,E02001098,5.128205128,20.51282051,20.0,37.14285714,1438,12.517385257301807,22.18358831710709,12.308762169680111,12.58692628650904,7.7885952712100135,10.987482614742698,16.481223922114047,4.450625869262865,0.6954102920723227,2730.0,43.40659340659341,37.985347985347985,15.494505494505495,3.0036630036630036,0.10989010989010989
119,Oldham 002,E02001099,10.0,30.0,24.24242424,36.36363636,1479,11.156186612576064,20.14874915483435,11.967545638945234,11.561866125760648,7.6402974983096685,15.415821501014198,16.091954022988507,5.273833671399594,0.7437457741717377,2651.0,41.30516786118446,36.02414183327046,17.163334590720485,5.243304413428895,0.2640513013956997
120,Oldham 003,E02001100,10.25641026,23.07692308,25.80645161,35.48387097,1497,14.963259853039412,25.0501002004008,11.422845691382765,12.758851035404142,7.080828323313293,10.68804275217101,12.692050768203073,4.609218436873747,0.7348029392117569,2589.0,47.08381614522982,35.18733101583623,14.098107377365778,3.476245654692932,0.1544998068752414
121,Oldham 004,E02001101,6.451612903,16.12903226,21.21212121,33.33333333,1414,15.558698727015557,27.22772277227723,13.295615275813297,12.022630834512023,6.294200848656294,9.547383309759546,11.527581329561528,4.101838755304102,0.4243281471004243,2451.0,52.67237862097103,32.23174214606283,12.48470012239902,2.529579763361893,0.08159934720522236
122,Oldham 005,E02001102,10.52631579,21.05263158,20.0,35.55555556,1599,13.633520950594122,24.89055659787367,13.696060037523452,12.88305190744215,7.379612257661037,10.006253908692933,13.3833646028768,3.377110694183865,0.7504690431519699,2528.0,51.18670886075949,32.63449367088608,13.528481012658228,2.5316455696202533,0.11867088607594937
123,Oldham 006,E02001103,,16.66666667,,17.64705882,1360,28.676470588235293,28.235294117647058,8.529411764705882,15.808823529411764,4.485294117647059,5.661764705882353,5.88235294117647,2.1323529411764706,0.5882352941176471,2429.0,55.16673528200906,31.86496500617538,11.033347056401812,1.9349526554137506,0.0
124,Oldham 007,E02001104,10.25641026,23.07692308,30.76923077,43.58974359,1975,13.316455696202532,21.873417721518987,11.746835443037975,12.962025316455698,8.050632911392405,12.354430379746836,13.620253164556962,5.1645569620253164,0.9113924050632912,2843.0,49.98241294407316,32.8526204713331,13.190291945128385,3.8691523039043267,0.1055223355610271
125,Oldham 008,E02001105,6.896551724,13.79310345,23.33333333,36.66666667,1494,12.315930388219545,23.49397590361446,13.989290495314592,10.843373493975903,6.961178045515395,12.51673360107095,15.194109772423026,4.0829986613119145,0.6024096385542169,2675.0,44.52336448598131,34.80373831775701,16.411214953271028,4.186915887850468,0.07476635514018691
126,Oldham 009,E02001106,8.571428571,22.85714286,29.03225806,41.93548387,1478,11.231393775372124,22.46278755074425,12.110960757780784,11.028416779431664,7.916102841677943,12.246278755074425,16.44113667117727,5.683355886332882,0.8795669824086604,2742.0,43.83661560904449,35.19328956965718,16.338439095550694,4.485776805251642,0.14587892049598833
127,Oldham 010,E02001107,7.142857143,19.04761905,23.40425532,44.68085106,1643,12.41631162507608,21.485088253195375,11.685940353012782,13.451004260499086,8.825319537431527,10.225197808886184,14.72915398660986,5.842970176506391,1.3390139987827145,2559.0,43.571707698319656,35.795232512700274,15.59202813599062,4.8065650644783116,0.23446658851113714
128,Oldham 011,E02001108,10.63829787,21.27659574,31.57894737,42.10526316,1610,4.84472049689441,12.857142857142856,10.869565217391305,9.130434782608695,8.198757763975156,18.26086956521739,23.975155279503106,10.124223602484472,1.7391304347826086,2355.0,37.19745222929936,34.73460721868365,20.67940552016985,7.091295116772824,0.29723991507431
129,Oldham 012,E02001109,10.52631579,26.31578947,28.57142857,42.85714286,1954,8.034800409416581,15.609007164790173,11.156601842374616,13.101330603889458,8.085977482088024,16.069600818833162,18.27021494370522,7.881269191402252,1.7911975435005119,3363.0,38.00178412132025,33.51174546535831,20.45792447219744,7.850133809099019,0.17841213202497772
130,Oldham 013,E02001110,,16.0,10.71428571,25.0,1635,28.01223241590214,28.37920489296636,10.703363914373089,15.77981651376147,4.587155963302752,5.688073394495413,5.015290519877675,1.5902140672782874,0.24464831804281345,2859.0,61.31514515564883,29.660720531654423,7.939839104582022,1.049317943336831,0.03497726477789437
